Fecha, Departamento, Cuenca, Hidroelectrica, Caudal, Anomalia_Hidrica
20160423, Lambayeque , Chan. Lamb., Racarrumi, 53.93, -19
20160423, Lima , Cha. Huaral, S. Domingo, 24.38, 16
20160423, Lima , Chillon, Obrajillo, 8.7, 49
20160423, Lima , Rimac, Chosica, 46.6, 12
20160423, Lima , Mala, La Capilla, 19.96, 6
20160423, Ica , Ica, Los Molinos, -, -
20160423, Arequipa , Ocona, Pte. Ocona, -, -
20160423, Arequipa , Camana, Huatiapa, 43.5, -57
20160424, Tumbes , Tumbes, El Tigre, 153.63, -29
20160424, Piura , Chira, El Ciruelo, 215.5, 7
20160424, Piura , Calvas-Maca, Pte. Interna, 64.0, -7
20160424, Piura , Piura, Sanchez, 62.0, -51
20160424, Piura , Piura, Pte. Nacara, 53.0, -22
20160424, La Libertad , Jequetepeque, Yonan, 29.6, -36
20160424, Lambayeque , Chan. Lamb., Racarrumi, 53.93, -19
20160424, Lima , Cha. Huaral, S. Domingo, 22.2, 13
20160424, Lima , Chillon, Obrajillo, 7.5, 31
20160424, Lima , Rimac, Chosica, 45.3, 12
20160424, Lima , Mala, La Capilla, 19.96, 6
20160424, Ica , Ica, Los Molinos, -, -
20160424, Arequipa , Ocona, Pte. Ocona, -, -
20160424, Arequipa , Camana, Huatiapa, 43.3, -54
20160425, Tumbes , Tumbes, El Tigre, 246.01, 12
20160425, Piura , Chira, El Ciruelo, 220.31, -1
20160425, Piura , Calvas-Maca, Pte. Interna, 64.0, -7
20160425, Piura , Piura, Sanchez, 30.0, -64
20160425, Piura , Piura, Pte. Nacara, 40.0, -52
20160425, La Libertad , Jequetepeque, Yonan, 25.5, -43
20160425, Lambayeque , Chan. Lamb., Racarrumi, 61.5, -2
20160425, Lima , Cha. Huaral, S. Domingo, 18.32, -5
20160425, Lima , Chillon, Obrajillo, 6.3, 14
20160425, Lima , Rimac, Chosica, 39.86, 2
20160425, Lima , Mala, La Capilla, 12.23, -22
20160425, Ica , Ica, Los Molinos, -, -
20160425, Arequipa , Ocona, Pte. Ocona, -, -
20160425, Arequipa , Camana, Huatiapa, 42.56, -56
20160426, Tumbes , Tumbes, El Tigre, 166.45, -22
20160426, Piura , Chira, El Ciruelo, 152.64, -20
20160426, Piura , Calvas-Maca, Pte. Interna, 48.0, -23
20160426, Piura , Piura, Pte. Sanchez, 33.2, -64
20160426, Piura , Piura, Pte. Nacara, 39.0, -43
20160426, La Libertad , Jequetepeque, Yonan, 26.77, -38
20160426, Lambayeque , Chan. Lamb., Racarrumi, 51.3, -11
20160426, Lima , Cha. Huaral, S. Domingo, 15.94, -14
20160426, Lima , Chillon, Obrajillo, 4.9, -8
20160426, Lima , Rimac, Chosica, 42.00, 11
20160426, Lima , Mala, La Capilla, 9.72, -38
20160426, Ica , Ica, Los Molinos, -, -
20160426, Arequipa , Ocona, Pte. Ocona, -, -
20160426, Arequipa , Camana, Huatiapa, 51.47, -44
20160427, Tumbes , Tumbes, El Tigre, 156.96, -26
20160427, Piura , Chira, El Ciruelo, 165.93, -13
20160427, Piura , Calvas-Maca, Pte. Interna, 63.00, -6
20160427, Piura , Piura, Pte. Sanchez, 30.20, -66
20160427, Piura , Piura, Pte. Nacara, 38.0, -37
20160427, La Libertad , Jequetepeque, Yonan, 19.44, -56
20160427, Lambayeque , Chan. Lamb., Racarrumi, 46.40, -21
20160427, Lima , Cha. Huaral, S. Domingo, 13.06, -24
20160427, Lima , Chillon, Obrajillo, 4.4, -13
20160427, Lima , Rimac, Chosica, 37.60, 4
20160427, Lima , Mala, La Capilla, 8.87, -40
20160427, Ica , Ica, Los Molinos, -, -
20160427, Arequipa , Ocona, Pte. Ocona, -, -
20160427, Arequipa , Camana, Huatiapa, 41.62, -52
20160428, Tumbes , Tumbes, El Tigre, 375.28, 80
20160428, Piura , Chira, El Ciruelo, 148.48, -24
20160428, Piura , Calvas-Maca, Pte. Interna, 63.0, -6
20160428, Piura , Piura, Pte. Sanchez, 30.0, -66
20160428, Piura , Piura, Pte. Nacara, 36.0, -37
20160428, La Libertad , Jequetepeque, Yonan, 19.44, -52
20160428, Lambayeque , Chan. Lamb., Racarrumi, 43.54, -21
20160428, Lima , Cha. Huaral, S. Domingo, 12.44, -27
20160428, Lima , Chillon, Obrajillo, 4.11, -15
20160428, Lima , Rimac, Chosica, 37.09, 6
20160428, Lima , Mala, La Capilla, 7.98, -44
20160428, Ica , Ica, Los Molinos, -, -
20160428, Arequipa , Ocona, Pte. Ocona, -, -
20160428, Arequipa , Camana, Huatiapa, 37.56, -56
20160430, Tumbes , Tumbes, El Tigre, 178.70, -15
20160430, Piura , Chira, El Ciruelo, 196.76, 2
20160430, Piura , Calvas-Maca, Pte. Interna, 63.0, -6
20160430, Piura , Piura, Pte. Sanchez, 30.0, -66
20160430, Piura , Piura, Pte. Nacara, 36.0, -37
20160430, La Libertad , Jequetepeque, Yonan, 19.43, -52
20160430, Lambayeque , Chan. Lamb., Racarrumi, 78.28, 43
20160430, Lima , Cha. Huaral, S. Domingo, 12.44, -27
20160430, Lima , Chillon, Obrajillo, 3.68, -20
20160430, Lima , Rimac, Chosica, 35.33, 8
20160430, Lima , Mala, La Capilla, 7.48, -45
20160430, Ica , Ica, Los Molinos, -, -
20160430, Arequipa , Ocona, Pte. Ocona, -, -
20160430, Arequipa , Camana, Huatiapa, 35.1, -59
20160430, Tumbes , Tumbes, El Tigre, 178.70, -15
20160430, Piura , Chira, El Ciruelo, 196.76, 2
20160430, Piura , Calvas-Maca, Pte. Interna, 63.0, -6
20160430, Piura , Piura, Pte. Sanchez, 30.0, -66
20160430, Piura , Piura, Pte. Nacara, 36.0, -37
20160430, La Libertad , Jequetepeque, Yonan, 19.43, -52
20160430, Lambayeque , Chan. Lamb., Racarrumi, 78.28, 43
20160430, Lima , Cha. Huaral, S. Domingo, 12.44, -27
20160430, Lima , Chillon, Obrajillo, 3.68, -20
20160430, Lima , Rimac, Chosica, 35.33, 8
20160430, Lima , Mala, La Capilla, 7.48, -45
20160430, Ica , Ica, Los Molinos, -, -
20160430, Arequipa , Ocona, Pte. Ocona, -, -
20160430, Arequipa , Camana, Huatiapa, 35.1, -59
20160501, Tumbes , Tumbes, El Tigre, 178.70, -15
20160501, Piura , Chira, El Ciruelo, 196.76, 2
20160501, Piura , Calvas-Maca, Pte. Interna, 63.0, -6
20160501, Piura , Piura, Pte. Sanchez, 30.0, -66
20160501, Piura , Piura, Pte. Nacara, 36.0, -37
20160501, La Libertad , Jequetepeque, Yonan, 19.43, -52
20160501, Lambayeque , Chan. Lamb., Racarrumi, 78.28, 43
20160501, Lima , Cha. Huaral, S. Domingo, 12.44, -27
20160501, Lima , Chillon, Obrajillo, 3.58, -18
20160501, Lima , Rimac, Chosica, 34.2, 4
20160501, Lima , Mala, La Capilla, 7.48, -45
20160501, Ica , Ica, Los Molinos, -, -
20160501, Arequipa , Ocona, Pte. Ocona, -, -
20160501, Arequipa , Camana, Huatiapa, 32.25, -56
20160502, Tumbes , Tumbes, El Tigre, 149.75, -20
20160502, Piura , Chira, El Ciruelo, 136.37, -19
20160502, Piura , Calvas-Maca, Pte. Interna, 63.0, -6
20160502, Piura , Piura, Pte. Sanchez, 58.0, -28
20160502, Piura , Piura, Pte. Nacara, 36.0, -37
20160502, La Libertad , Jequetepeque, Yonan, 16.21, -60
20160502, Lambayeque , Chan. Lamb., Racarrumi, 43.9, -20
20160502, Lima , Cha. Huaral, S. Domingo, 10.17, -30
20160502, Lima , Chillon, Obrajillo, 3.32, -23
20160502, Lima , Rimac, Chosica, 35.1, 7
20160502, Lima , Mala, La Capilla, 4.54, -60
20160502, Ica , Ica, Los Molinos, -, -
20160502, Arequipa , Ocona, Pte. Ocona, -, -
20160502, Arequipa , Camana, Huatiapa, 38.81, -47
20160503, Tumbes , Tumbes, El Tigre, 142.27, -30
20160503, Piura , Chira, El Ciruelo, 112.0, -33
20160503, Piura , Calvas-Maca, Pte. Interna, 34.0, -46
20160503, Piura , Piura, Pte. Sanchez, 36.0, -54
20160503, Piura , Piura, Pte. Nacara, 35.0, -30
20160503, La Libertad , Jequetepeque, Yonan, 15.78, -57
20160503, Lambayeque , Chan. Lamb., Racarrumi, 41.7, -20
20160503, Lima , Cha. Huaral, S. Domingo, 10.20, -30
20160503, Lima , Chillon, Obrajillo, 3.19, -24
20160503, Lima , Rimac, Chosica, 32.5, 9
20160503, Lima , Mala, La Capilla, 4.16, -63
20160503, Ica , Ica, Los Molinos, -, -
20160503, Arequipa , Ocona, Pte. Ocona, -, -
20160503, Arequipa , Camana, Huatiapa, 32.25, -56
20160504, Tumbes , Tumbes, El Tigre, 139.0, -22
20160504, Piura , Chira, El Ciruelo, 109.0, -36
20160504, Piura , Calvas-Maca, Pte. Interna, 34.0, -48
20160504, Piura , Piura, Pte. Sanchez, 36.0, -54
20160504, Piura , Piura, Pte. Nacara, 34.0, -36
20160504, La Libertad , Jequetepeque, Yonan, 15.33, -57
20160504, Lambayeque , Chan. Lamb., Racarrumi, 34.1, -34
20160504, Lambayeque , Chan. Huaral, S. Domingo, 10.56, -31
20160504, Lima , Chillon, Obrajillo, 3.10, -27
20160504, Lima , Rimac, Chosica, 32.9, 4
20160504, Lima , Mala, La Capilla, 3.50, -67
20160504, Ica , Ica, Los Molinos, -, -
20160504, Arequipa , Ocona, Pte. Ocona, 39.3, -60
20160504, Arequipa , Camana, Huatiapa, 32.2, -51
20160505, Tumbes , Tumbes, El Tigre, 129.7, -24
20160505, Piura , Chira, El Ciruelo, 101.9, -31
20160505, Piura , Calvas-Maca, Pte. Interna, 32.0, -50
20160505, Piura , Piura, Pte. Sanchez, 24.0, -79
20160505, Piura , Piura, Pte. Nacara, 33.0, -33
20160505, La Libertad , Jequetepeque, Yonan, 13.72, -59
20160505, Lambayeque , Chan. Lamb., Racarrumi, 31.9, -39
20160505, Lambayeque , Chan. Huaral, S. Domingo, 9.04, -32
20160505, Lima , Chillon, Obrajillo, 3.07, -26
20160505, Lima , Rimac, Chosica, 31.2, -1
20160505, Lima , Mala, La Capilla, 3.81, -63
20160505, Ica , Ica, Los Molinos, -, -
20160505, Arequipa , Ocona, Pte. Ocona, 39.3, -60
20160505, Arequipa , Camana, Huatiapa, 38.8, -66
20160506, Tumbes , Tumbes, El Tigre, 124.4, -23
20160506, Piura , Chira, El Ciruelo, 99.2, -39
20160506, Piura , Calvas-Maca, Pte. Interna, 31.0, -41
20160506, Piura , Piura, Pte. Sanchez, 18.0, -80
20160506, Piura , Piura, Pte. Nacara, 31.0, -42
20160506, La Libertad , Jequetepeque, Yonan, 12.9, -60
20160506, Lambayeque , Chan. Lamb., Racarrumi, 30.5, -38
20160506, Lambayeque , Chan. Huaral, S. Domingo, 8.68, -33
20160506, Lima , Chillon, Obrajillo, 3.07, -23
20160506, Lima , Rimac, Chosica, 32.4, +2
20160506, Lima , Mala, La Capilla, 2.76, -71
20160506, Ica , Ica, Los Molinos, -, -
20160506, Arequipa , Ocona, Pte. Ocona, 39.3, -60
20160506, Arequipa , Camana, Huatiapa, 38.8, -41
20160507, Tumbes , Tumbes, El Tigre, 124.4, -23
20160507, Piura , Chira, El Ciruelo, 99.2, -39
20160507, Piura , Calvas-Maca, Pte. Interna, 31.0, -41
20160507, Piura , Piura, Pte. Sanchez, 18.0, -80
20160507, Piura , Piura, Pte. Nacara, 31.0, -42
20160507, La Libertad , Jequetepeque, Yonan, 12.9, -60
20160507, Lambayeque , Chan. Lamb., Racarrumi, 30.5, -38
20160507, Lambayeque , Chan. Huaral, S. Domingo, 8.68, -33
20160507, Lima , Chillon, Obrajillo, 3.05, -23
20160507, Lima , Rimac, Chosica, 33.4, 6
20160507, Lima , Mala, La Capilla, 2.76, -71
20160507, Ica , Ica, Los Molinos, -, -
20160507, Arequipa , Ocona, Pte. Ocona, 39.3, -60
20160507, Arequipa , Camana, Huatiapa, 31.3, -52
20160508, Tumbes , Tumbes, El Tigre, 115.4, -25
20160508, Piura , Chira, El Ciruelo, 103.3, -26
20160508, Piura , Calvas-Maca, Pte. Interna, 31.0, -41
20160508, Piura , Piura, Pte. Sanchez, 18.0, -80
20160508, Piura , Piura, Pte. Nacara, 21.8, -51
20160508, La Libertad , Jequetepeque, Yonan, 12.9, -60
20160508, Lambayeque , Chan. Lamb., Racarrumi, 30.1, -41
20160508, Lambayeque , Chan. Huaral, S. Domingo, 7.37, -33
20160508, Lima , Chillon, Obrajillo, 2.8, -27
20160508, Lima , Rimac, Chosica, 39.1, 23
20160508, Lima , Mala, La Capilla, 2.76, -71
20160508, Ica , Ica, Los Molinos, -, -
20160508, Arequipa , Ocona, Pte. Ocona, 39.3, -60
20160508, Arequipa , Camana, Huatiapa, 31.3, -52
20160509, Tumbes , Tumbes, El Tigre, 115.4, -49
20160509, Piura , Chira, El Ciruelo, 125.8, -9
20160509, Piura , Calvas-Maca, Pte. Interna, 27.0, -48
20160509, Piura , Piura, Pte. SCerro, 5.0, -94
20160509, Piura , Piura, Pte. Nacara, 29.1, -30
20160509, La Libertad , Jequetepeque, Yonan, 14.6, -51
20160509, Lambayeque , Chan. Lamb., Racarrumi, 26.67, -43
20160509, Lambayeque , Chan. Huaral, S. Domingo, 7.31, -40
20160509, Lima , Chillon, Obrajillo, 2.83, -26
20160509, Lima , Rimac, Chosica, 32.0, 5
20160509, Lima , Mala, La Capilla, 1.11, -87
20160509, Ica , Ica, Los Molinos, -, -
20160509, Arequipa , Ocona, Pte. Ocona, -, -
20160509, Arequipa , Camana, Huatiapa, 38.81, -38
20160510, Tumbes , Tumbes, El Tigre, 176.75, 8
20160510, Piura , Chira, El Ciruelo, 149.9, 8
20160510, Piura , Calvas-Maca, Pte. Interna, 31.0, -49
20160510, Piura , Piura, Pte. SCerro, 5.0, -92
20160510, Piura , Piura, Pte. Nacara, 29.1, -27
20160510, La Libertad , Jequetepeque, Yonan, 11.85, -61
20160510, Lambayeque , Chan. Lamb., Racarrumi, 46.32, 4
20160510, Lambayeque , Chan. Huaral, S. Domingo, 7.31, -40
20160510, Lima , Chillon, Obrajillo, 2.73, -30
20160510, Lima , Rimac, Chosica, 35.2, 16
20160510, Lima , Mala, La Capilla, 0.68, -92
20160510, Ica , Ica, Los Molinos, -, -
20160510, Arequipa , Ocona, Pte. Ocona, 39.3, -60
20160510, Arequipa , Camana, Huatiapa, 31.31, -49
20160511, Tumbes , Tumbes, El Tigre, 143.9, -7
20160511, Piura , Chira, El Ciruelo, 126.89, -9
20160511, Piura , Calvas-Maca, Pte. Interna, 44.0, -26
20160511, Piura , Piura, Pte. SCerro, 5.0, -92
20160511, Piura , Piura, Pte. Nacara, 27.2, -28
20160511, La Libertad , Jequetepeque, Yonan, 12.95, -53
20160511, Lambayeque , Chan. Lamb., Racarrumi, 39.8, -10
20160511, Lambayeque , Chan. Huaral, S. Domingo, 7.31, -40
20160511, Lima , Chillon, Obrajillo, 2.14, -44
20160511, Lima , Rimac, Chosica, 32.9, 11
20160511, Lima , Mala, La Capilla, 0.52, -93
20160511, Ica , Ica, Los Molinos, -, -
20160511, Arequipa , Ocona, Pte. Ocona, 39.3, -60
20160511, Arequipa , Camana, Huatiapa, 31.31, -49
20160512, Tumbes , Tumbes, El Tigre, 134.5, -4
20160512, Piura , Chira, El Ciruelo, 118.5, -12
20160512, Piura , Calvas-Maca, Pte. Interna, 44.0, -26
20160512, Piura , Piura, Pte. SCerro, 52.9, 0
20160512, Piura , Piura, Pte. Nacara, 18.2, -28
20160512, La Libertad , Jequetepeque, Yonan, 14.5, -53
20160512, Lambayeque , Chan. Lamb., Racarrumi, 32.9, -10
20160512, Lambayeque , Chan. Huaral, S. Domingo, 6.47, -40
20160512, Lima , Chillon, Obrajillo, 2.01, -44
20160512, Lima , Rimac, Chosica, 32.5, 11
20160512, Lima , Mala, La Capilla, 1.47, -93
20160512, Ica , Ica, Los Molinos, -, -
20160512, Arequipa , Ocona, Pte. Ocona, -, -
20160512, Arequipa , Camana, Huatiapa, 38.8, -49
20160513, Tumbes , Tumbes, El Tigre, 119.2, -15
20160513, Piura , Chira, El Ciruelo, 122.5, -4
20160513, Piura , Calvas-Maca, Pte. Interna, 44.0, -26
20160513, Piura , Piura, Pte. SCerro, 52.9, 0
20160513, Piura , Piura, Pte. Nacara, 18.2, -28
20160513, La Libertad , Jequetepeque, Yonan, 14.5, -53
20160513, Lambayeque , Chan. Lamb., Racarrumi, 32.9, -10
20160513, Lambayeque , Chan. Huaral, S. Domingo, 6.47, -40
20160513, Lima , Chillon, Obrajillo, 1.9, -47
20160513, Lima , Rimac, Chosica, 33.2, 14
20160513, Lima , Mala, La Capilla, 1.43, -80
20160513, Ica , Ica, Los Molinos, -, -
20160513, Arequipa , Ocona, Pte. Ocona, -, -
20160513, Arequipa , Camana, Huatiapa, 38.8, -49
20160514, Tumbes , Tumbes, El Tigre, 115.20, -18
20160514, Piura , Chira, El Ciruelo, 149.04, 23
20160514, Piura , Calvas-Maca, Pte. Interna, 44.0, -26
20160514, Piura , Piura, Pte. SCerro, 52.9, 0
20160514, Piura , Piura, Pte. Nacara, 18.2, -28
20160514, La Libertad , Jequetepeque, Yonan, -, -
20160514, Lambayeque , Chan. Lamb., Racarrumi, -, -
20160514, Lambayeque , Chan. Huaral, S. Domingo, 6.35, -42
20160514, Lima , Chillon, Obrajillo, 1.2, -48
20160514, Lima , Rimac, Chosica, 32.3, 12
20160514, Lima , Mala, La Capilla, -, -
20160514, Ica , Ica, Los Molinos, -, -
20160514, Arequipa , Ocona, Pte. Ocona, -, -
20160514, Arequipa , Camana, Huatiapa, 38.8, -49
20160515, Tumbes , Tumbes, El Tigre, 106.5, -17
20160515, Piura , Chira, El Ciruelo, 127.65, 28
20160515, Piura , Calvas-Maca, Pte. Interna, 44.0, -26
20160515, Piura , Piura, Pte. SCerro, 52.9, 0
20160515, Piura , Piura, Pte. Nacara, 18.2, -28
20160515, La Libertad , Jequetepeque, Yonan, -, -
20160515, Lambayeque , Chan. Lamb., Racarrumi, -, -
20160515, Lambayeque , Chan. Huaral, S. Domingo, 6.31, -41
20160515, Lima , Chillon, Obrajillo, 1.2, -48
20160515, Lima , Rimac, Chosica, 31.1, 9
20160515, Lima , Mala, La Capilla, -, -
20160515, Ica , Ica, Los Molinos, -, -
20160515, Arequipa , Ocona, Pte. Ocona, -, -
20160515, Arequipa , Camana, Huatiapa, 38.8, -49
20160516, Tumbes , Tumbes, El Tigre, 100.9, -23
20160516, Piura , Chira, El Ciruelo, 164.4, 35
20160516, Piura , Calvas-Maca, Pte. Interna, 59, 28
20160516, Piura , Piura, Pte. SCerro, 14, -70
20160516, Piura , Piura, Pte. Nacara, 15.31, -58
20160516, La Libertad , Jequetepeque, Yonan, 9.19, -60
20160516, Lambayeque , Chan. Lamb., Racarrumi, -, -
20160516, Lambayeque , Chan. Huaral, S. Domingo, 7.30, -30
20160516, Lima , Chillon, Obrajillo, 1.8, -47
20160516, Lima , Rimac, Chosica, 31.8, 12
20160516, Lima , Mala, La Capilla, 1.18, -81
20160516, Ica , Ica, Los Molinos, 0.13, -23
20160516, Arequipa , Ocona, Pte. Ocona, 31.9, -57
20160516, Arequipa , Camana, Huatiapa, 30.37, -48
20160517, Tumbes , Tumbes, El Tigre, 95.6, -26
20160517, Piura , Chira, El Ciruelo, 256.69, 111
20160517, Piura , Calvas-Maca, Pte. Interna, 59, 28
20160517, Piura , Piura, Pte. SCerro, 14, -70
20160517, Piura , Piura, Pte. Nacara, 15.31, -58
20160517, La Libertad , Jequetepeque, Yonan, 9.19, -60
20160517, Lambayeque , Chan. Lamb., Racarrumi, -, -
20160517, Lambayeque , Chan. Huaral, S. Domingo, 7.30, -30
20160517, Lima , Chillon, Obrajillo, 1.8, -47
20160517, Lima , Rimac, Chosica, 32.2, 16
20160517, Lima , Mala, La Capilla, 1.18, -81
20160517, Ica , Ica, Los Molinos, 0.13, -23
20160517, Arequipa , Ocona, Pte. Ocona, 31.9, -57
20160517, Arequipa , Camana, Huatiapa, 29.44, -50
20160518, Tumbes , Tumbes, El Tigre, 92.1, -25
20160518, Piura , Chira, El Ciruelo, 151.44, 13
20160518, Piura , Calvas-Maca, Pte. Interna, 59, 28
20160518, Piura , Piura, Pte. SCerro, 14, -70
20160518, Piura , Piura, Pte. Nacara, 15.31, -58
20160518, La Libertad , Jequetepeque, Yonan, 8.3, -67
20160518, Lambayeque , Chan. Lamb., Racarrumi, -, -
20160518, Lambayeque , Chan. Huaral, S. Domingo, 7.31, -30
20160518, Lima , Chillon, Obrajillo, 1.9, -41
20160518, Lima , Rimac, Chosica, 31.92, 17
20160518, Lima , Mala, La Capilla, 1.13, -80
20160518, Ica , Ica, Los Molinos, 0.09, -47
20160518, Arequipa , Ocona, Pte. Ocona, 31.9, -57
20160518, Arequipa , Camana, Huatiapa, 29.44, -49
20160519, Tumbes , Tumbes, El Tigre, 89.3, -23
20160519, Piura , Chira, El Ciruelo, 113.14, 12
20160519, Piura , Calvas-Maca, Pte. Interna, 31.0, -17
20160519, Piura , Piura, Pte. SCerro, 10.0, -77
20160519, Piura , Piura, Pte. Nacara, 14.63, -67
20160519, La Libertad , Jequetepeque, Yonan, 8.3, -64
20160519, Lambayeque , Chan. Lamb., Racarrumi, 21.57, -40
20160519, Lambayeque , Chan. Huaral, S. Domingo, 7.31, -30
20160519, Lima , Chillon, Obrajillo, 1.65, -48
20160519, Lima , Rimac, Chosica, 33.5, 25
20160519, Lima , Mala, La Capilla, 1.05, -81
20160519, Ica , Ica, Los Molinos, 0.09, -47
20160519, Arequipa , Ocona, Pte. Ocona, 31.9, -57
20160519, Arequipa , Camana, Huatiapa, 29.44, -49
20160521, Tumbes , Tumbes, El Tigre, 82.0, -31
20160521, Piura , Chira, El Ciruelo, 96.0, -25
20160521, Piura , Calvas-Maca, Pte. Interna, 26.0, -41
20160521, Piura , Piura, Pte. SCerro, 7.00, -83
20160521, Piura , Piura, Pte. Nacara, 20.1, -48
20160521, La Libertad , Jequetepeque, Yonan, 8.02, -64
20160521, Lambayeque , Chan. Lamb., Racarrumi, 18.92, -46
20160521, Lambayeque , Chan. Huaral, S. Domingo, 7.08, -27
20160521, Lima , Chillon, Obrajillo, 1.8, -45
20160521, Lima , Rimac, Chosica, 31.7, 20
20160521, Lima , Mala, La Capilla, 1.05, -80
20160521, Ica , Ica, Los Molinos, 0.09, -47
20160521, Arequipa , Ocona, Pte. Ocona, 31.9, -57
20160521, Arequipa , Camana, Huatiapa, 29.44, -48
20160522, Tumbes , Tumbes, El Tigre, 80.8, -26
20160522, Piura , Chira, El Ciruelo, 112.3, -1
20160522, Piura , Calvas-Maca, Pte. Interna, 26.0, -41
20160522, Piura , Piura, Pte. SCerro, 7.00, -83
20160522, Piura , Piura, Pte. Nacara, 20.1, -48
20160522, La Libertad , Jequetepeque, Yonan, 7.47, -64
20160522, Lambayeque , Chan. Lamb., Racarrumi, 18.92, -46
20160522, Lambayeque , Chan. Huaral, S. Domingo, 6.98, -24
20160522, Lima , Chillon, Obrajillo, 1.71, -42
20160522, Lima , Rimac, Chosica, 32.2, 26
20160522, Lima , Mala, La Capilla, 1.05, -80
20160522, Ica , Ica, Los Molinos, 0.09, -47
20160522, Arequipa , Ocona, Pte. Ocona, 29.7, -60
20160522, Arequipa , Camana, Huatiapa, 29.44, -48
20160523, Tumbes , Tumbes, El Tigre, 79.46, -26
20160523, Piura , Chira, El Ciruelo, 113.87, -1
20160523, Piura , Calvas-Maca, Pte. Interna, 43, 17
20160523, Piura , Piura, Pte. SCerro, 0.0, -100
20160523, Piura , Piura, Pte. Nacara, 10, -72
20160523, La Libertad , Jequetepeque, Yonan, 7.08, -64
20160523, Lambayeque , Chan. Lamb., Racarrumi, 16.91, -47
20160523, Lambayeque , Chan. Huaral, S. Domingo, 6.05, -33
20160523, Lima , Chillon, Obrajillo, 1.84, -36
20160523, Lima , Rimac, Chosica, 29.63, 17
20160523, Lima , Mala, La Capilla, -, -
20160523, Ica , Ica, Los Molinos, 0.09, -47
20160523, Arequipa , Ocona, Pte. Ocona, 29.7, -60
20160523, Arequipa , Camana, Huatiapa, 29.44, -48
20160524, Tumbes , Tumbes, El Tigre, 75.7, -28
20160524, Piura , Chira, El Ciruelo, 148.0, 41
20160524, Piura , Calvas-Maca, Pte. Interna, 43, 17
20160524, Piura , Piura, Pte. SCerro, 1.88, -95
20160524, Piura , Piura, Pte. Nacara, 6.34, -81
20160524, La Libertad , Jequetepeque, Yonan, 6.68, -65
20160524, Lambayeque , Chan. Lamb., Racarrumi, 16.91, -47
20160524, Lambayeque , Chan. Huaral, S. Domingo, 6.05, -33
20160524, Lima , Chillon, Obrajillo, 1.90, -33
20160524, Lima , Rimac, Chosica, 29.9, 19
20160524, Lima , Mala, La Capilla, 0.38, -91
20160524, Ica , Ica, Los Molinos, 0.06, -46
20160524, Arequipa , Ocona, Pte. Ocona, 29.7, -60
20160524, Arequipa , Camana, Huatiapa, 29.44, -48
20160525, Tumbes , Tumbes, El Tigre, 72.77, -28
20160525, Piura , Chira, El Ciruelo, 210.0, 97
20160525, Piura , Calvas-Maca, Pte. Interna, 70.0, 104
20160525, Piura , Piura, Pte. SCerro, 14.0, -55
20160525, Piura , Piura, Pte. Nacara, 7.09, -77
20160525, La Libertad , Jequetepeque, Yonan, 6.68, -65
20160525, Lambayeque , Chan. Lamb., Racarrumi, 16.54, -47
20160525, Lambayeque , Chan. Huaral, S. Domingo, 7.31, -17
20160525, Lima , Chillon, Obrajillo, 1.80, -36
20160525, Lima , Rimac, Chosica, 29.9, 19
20160525, Lima , Mala, La Capilla, 0.34, -92
20160525, Ica , Ica, Los Molinos, 0.06, -46
20160525, Arequipa , Ocona, Pte. Ocona, 29.7, -60
20160525, Arequipa , Camana, Huatiapa, 29.44, -48
20160526, Tumbes , Tumbes, El Tigre, 72.77, -32
20160526, Piura , Chira, El Ciruelo, 140.23, 25
20160526, Piura , Calvas-Maca, Pte. Interna., 41.0, 28
20160526, Piura , Piura, Pte. S.Cerro, 9.0, -72
20160526, Piura , Piura, Pte. Nacara, 7.1, -76
20160526, La Libertad , Jequetepeque, Yonan, 6.4, -65
20160526, Lambayeque , Chan. Lamb., Racarrumi, 13.7, -55
20160526, Lambayeque , Chan. Huaral, S. Domingo, 6.1, -29
20160526, Lima , Chillon, Obrajillo, 1.58, -42
20160526, Lima , Rimac, Chosica, 29.6, 21
20160526, Lima , Mala, La Capilla, -, -
20160526, Ica , Ica, Los Molinos, -, -
20160526, Arequipa , Ocona, Pte. Ocona, -, -
20160526, Arequipa , Camana, Huatiapa, 29.44, -45
20160527, Tumbes , Tumbes, El Tigre, 70.3, -33
20160527, Piura , Chira, El Ciruelo, 106.13, -5
20160527, Piura , Calvas-Maca, Pte. Interna., 41.0, 28
20160527, Piura , Piura, Pte. S.Cerro, 9.0, -72
20160527, Piura , Piura, Pte. Nacara, 5.04, -84
20160527, La Libertad , Jequetepeque, Yonan, 6.19, -65
20160527, Lambayeque , Chan. Lamb., Racarrumi, 16.2, -48
20160527, Lambayeque , Chan. Huaral, S. Domingo, 7.18, -15
20160527, Lima , Chillon, Obrajillo, 1.45, -45
20160527, Lima , Rimac, Chosica, 27.44, 10
20160527, Lima , Mala, La Capilla, 0.97, -75
20160527, Ica , Ica, Los Molinos, -, -
20160527, Arequipa , Ocona, Pte. Ocona, -, -
20160527, Arequipa , Camana, Huatiapa, 29.44, -45
20160528, Tumbes , Tumbes, El Tigre, 68.75, -31
20160528, Piura , Chira, El Ciruelo, 94.58, -19
20160528, Piura , Calvas-Maca, Pte. Interna., 41.0, 28
20160528, Piura , Piura, Pte. S.Cerro, 9.0, -72
20160528, Piura , Piura, Pte. Nacara, 5.04, -84
20160528, La Libertad , Jequetepeque, Yonan, 5.73, -67
